record_id,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,temperature_c,humidity_pct,soil_ph,rainfall_mm,soil_moisture_pct,organic_matter_pct,sunlight_hours,altitude_m,soil_type,region,state,season,irrigation_method,crop_label
SF-01613,105.40,55.70,125.60,28.20,79.60,5.70,1754.30,65.90,2.76,10.40,449.00,loam,south,Karnataka,perennial,drip,banana
SF-00111,112.80,48.10,65.60,29.90,78.30,6.50,1735.40,72.10,2.57,7.10,396.00,alluvial,south,Andhra Pradesh,perennial,canal,rice
SF-00043,101.40,50.40,64.30,24.40,82.10,6.30,1843.80,71.20,1.89,8.30,608.00,alluvial,east,Assam,perennial,canal,rice
SF-00126,84.30,39.70,61.50,15.10,60.80,6.70,675.80,31.80,2.29,9.20,341.00,loam,central,Chhattisgarh,rabi,sprinkler,wheat
SF-00205,103.90,36.70,58.60,20.50,58.60,6.80,691.70,17.60,2.10,9.40,785.00,alluvial,plateau,Karnataka,rabi,canal,wheat
SF-00053,98.90,46.50,72.90,27.40,77.10,6.20,2290.40,63.90,2.12,7.80,363.00,alluvial,south,Kerala,kharif,flood,rice
SF-00546,62.20,42.30,57.20,31.10,44.30,6.70,884.50,38.60,2.27,10.50,883.00,red,south,Kerala,kharif,drip,cotton
SF-00069,116.80,53.50,76.00,29.30,89.60,5.70,1977.10,64.60,2.55,7.10,372.00,alluvial,east,Odisha,kharif,flood,rice
SF-01090,39.80,49.40,39.60,18.60,32.90,6.70,446.00,29.60,1.81,9.40,1021.00,sandy_loam,east,Odisha,rabi,rainfed,lentil
SF-01489,43.20,52.20,55.30,29.90,60.50,7.00,804.70,23.20,2.18,10.90,262.00,sandy_loam,west,Rajasthan,kharif,drip,groundnut
SF-00184,114.00,34.60,60.00,14.00,58.00,6.80,550.20,27.40,2.09,10.10,762.00,silty_loam,central,Chhattisgarh,rabi,sprinkler,wheat
SF-00138,101.00,43.00,54.10,16.20,65.20,6.60,588.80,32.60,2.29,8.60,418.00,silty_loam,central,Madhya Pradesh,rabi,canal,wheat
SF-00900,38.80,54.60,40.30,28.80,56.10,6.80,722.00,35.60,1.91,8.70,761.00,red,south,Kerala,kharif,rainfed,pigeonpea
SF-00797,34.30,46.80,40.40,27.20,50.90,7.80,615.40,23.30,1.88,9.50,311.00,black,north,Jammu and Kashmir,rabi,sprinkler,chickpea
SF-00133,91.80,40.10,53.00,13.20,66.40,7.30,680.90,25.50,2.07,8.80,1227.00,loam,plateau,Karnataka,rabi,canal,wheat
SF-00081,119.90,62.10,57.00,31.60,83.80,6.20,2149.10,70.40,2.55,7.20,167.00,alluvial,coastal,Andhra Pradesh,perennial,canal,rice
SF-01907,57.80,52.10,78.90,18.90,61.90,6.00,717.90,51.00,3.29,6.40,2551.00,sandy_loam,north,Punjab,rabi,sprinkler,apple
SF-00542,73.70,36.90,65.20,28.20,51.10,7.10,756.10,33.80,1.81,10.90,371.00,red,south,Tamil Nadu,kharif,drip,cotton
SF-01626,114.30,57.60,112.90,27.80,77.60,6.00,1432.70,62.10,2.69,10.10,631.00,black,coastal,Kerala,perennial,drip,banana
SF-00984,25.20,42.60,59.70,21.00,56.50,6.50,278.00,25.80,2.14,8.10,765.00,loam,central,Chhattisgarh,kharif,drip,kidneybeans
SF-00166,95.10,41.40,46.60,15.40,56.60,6.90,713.00,38.10,1.90,9.20,928.00,loam,plateau,Telangana,rabi,canal,wheat
SF-00249,65.00,32.90,63.00,18.80,56.90,6.50,1104.30,44.80,2.01,10.30,415.00,loam,plateau,Telangana,zaid,sprinkler,maize
SF-00447,116.80,50.30,66.00,28.10,74.90,6.30,1509.70,53.00,2.92,10.20,565.00,alluvial,west,Rajasthan,kharif,flood,sugarcane
SF-01133,33.70,39.10,42.30,25.50,51.10,6.80,408.10,18.90,2.20,8.70,422.00,loam,east,Assam,rabi,rainfed,lentil
SF-00859,48.40,53.90,36.40,33.40,46.90,6.50,822.40,35.40,2.08,9.30,335.00,black,plateau,Jharkhand,kharif,rainfed,pigeonpea
SF-01164,23.40,52.50,38.80,15.10,49.10,7.10,386.80,27.10,1.45,8.30,58.00,sandy_loam,central,Chhattisgarh,rabi,sprinkler,lentil
SF-00098,84.20,42.30,74.10,21.10,80.70,5.90,2234.40,65.80,2.67,7.90,706.00,alluvial,south,Tamil Nadu,perennial,canal,rice
SF-01894,50.70,40.30,73.30,16.40,62.50,6.20,770.10,44.90,2.49,7.80,1682.00,loam,north,Uttar Pradesh,rabi,sprinkler,apple
SF-00738,40.20,39.60,46.80,21.90,50.40,8.00,431.50,16.50,2.00,9.20,160.00,loam,north,Haryana,rabi,rainfed,chickpea
SF-01421,43.60,46.40,37.20,25.30,71.40,6.80,657.50,36.80,2.01,10.00,297.00,sandy_loam,east,Assam,kharif,rainfed,blackgram
SF-00103,92.50,47.40,65.90,29.40,83.40,6.30,2387.70,77.70,1.31,7.30,373.00,silty_loam,south,Kerala,kharif,flood,rice
SF-00435,116.60,53.80,78.00,28.80,81.90,7.50,1879.40,60.70,2.71,11.10,338.00,loam,south,Telangana,perennial,flood,sugarcane
SF-00075,110.80,51.50,63.60,28.30,86.80,6.20,1882.90,67.40,2.76,7.50,457.00,clay,south,Kerala,perennial,flood,rice
SF-01722,61.30,45.60,96.50,22.00,71.90,5.40,668.30,53.50,1.84,8.80,2282.00,silty_loam,north,Himachal Pradesh,rabi,sprinkler,potato
SF-01659,123.30,61.90,94.50,29.80,85.40,6.30,1898.00,53.50,3.04,8.40,558.00,alluvial,east,West Bengal,kharif,drip,banana
SF-00919,52.40,44.70,42.20,31.00,47.10,6.70,828.50,38.90,1.77,8.20,379.00,loam,plateau,Telangana,kharif,drip,pigeonpea
SF-01648,118.60,75.10,95.60,28.00,82.10,6.30,1707.60,49.20,2.39,10.10,690.00,alluvial,south,Telangana,perennial,flood,banana
SF-01609,120.90,48.50,105.60,31.00,86.30,6.40,2107.10,60.30,2.86,9.80,563.00,black,east,Jharkhand,kharif,drip,banana
SF-01560,49.40,44.20,51.10,26.00,55.10,7.00,811.80,23.70,1.38,10.70,417.00,red,plateau,Karnataka,kharif,sprinkler,groundnut
SF-00763,42.80,63.70,51.20,28.90,47.00,6.40,587.80,17.30,1.51,9.80,574.00,loam,north,Haryana,rabi,sprinkler,chickpea
SF-00990,43.90,51.80,44.90,20.90,61.00,6.90,715.80,30.50,2.09,8.10,1158.00,red,central,Madhya Pradesh,kharif,drip,kidneybeans
SF-00389,101.40,56.00,71.70,29.20,83.50,7.00,1581.10,56.00,2.83,9.50,53.00,loam,coastal,Kerala,kharif,flood,sugarcane
SF-00236,89.60,46.60,60.20,16.80,57.70,7.20,663.70,25.80,1.73,9.60,1155.00,alluvial,central,Chhattisgarh,rabi,sprinkler,wheat
SF-01450,48.90,51.30,56.90,27.50,52.20,6.50,589.00,16.60,1.70,10.40,219.00,sandy_loam,south,Karnataka,kharif,sprinkler,groundnut
SF-00268,89.00,31.70,42.20,24.70,73.90,6.60,1040.60,42.20,2.36,8.70,834.00,loam,north,Haryana,zaid,drip,maize
SF-01510,39.80,65.60,49.10,29.20,67.50,6.20,983.40,23.80,1.57,10.80,232.00,sandy_loam,coastal,Goa,zaid,sprinkler,groundnut
SF-00118,95.70,47.70,72.10,22.50,84.30,6.60,2014.90,73.40,2.21,7.40,130.00,alluvial,coastal,Goa,kharif,flood,rice
SF-01546,42.80,55.30,54.60,28.00,58.30,6.60,792.70,23.50,1.90,10.50,295.00,sandy_loam,coastal,Odisha,zaid,drip,groundnut
SF-00674,89.30,51.70,55.20,28.60,88.00,6.40,2342.60,73.60,3.10,9.10,540.00,clay,east,Assam,kharif,rainfed,jute
SF-00250,96.20,37.50,46.40,24.40,64.50,6.50,930.80,36.40,2.41,9.80,585.00,sandy_loam,central,Madhya Pradesh,zaid,canal,maize
SF-01787,100.60,72.00,82.90,19.30,76.50,5.70,646.40,55.90,2.46,7.70,2104.00,sandy_loam,north,Jammu and Kashmir,rabi,drip,potato
SF-01915,46.50,40.40,76.10,16.90,74.30,6.00,1277.30,38.10,3.62,8.50,2287.00,sandy_loam,north,Punjab,rabi,drip,apple
SF-00095,106.40,43.10,68.70,29.60,85.60,6.70,2382.10,67.70,2.66,7.10,404.00,silty_loam,coastal,Andhra Pradesh,kharif,canal,rice
SF-00034,93.70,53.10,59.40,30.80,84.50,6.20,2129.90,82.20,3.37,7.50,427.00,alluvial,east,Odisha,perennial,flood,rice
SF-01408,37.20,48.30,43.60,30.30,60.30,6.60,913.40,22.40,1.85,8.80,459.00,sandy_loam,south,Karnataka,kharif,drip,blackgram
SF-01606,120.30,42.50,101.60,31.60,88.70,6.50,2137.90,42.80,3.67,9.70,700.00,alluvial,coastal,Odisha,perennial,flood,banana
SF-00449,105.50,51.60,58.90,33.70,72.40,6.30,2198.70,59.60,3.33,11.00,300.00,alluvial,south,Karnataka,kharif,drip,sugarcane
SF-00717,81.70,49.30,64.40,27.20,82.60,6.50,1910.10,72.90,2.55,9.80,532.00,alluvial,coastal,Goa,kharif,flood,jute
SF-01212,36.20,46.50,48.50,27.10,67.30,6.30,553.80,19.60,1.71,9.00,312.00,sandy_loam,south,Telangana,kharif,rainfed,mungbean
SF-01461,41.00,40.50,49.90,27.70,62.60,7.00,833.70,27.50,1.78,9.80,249.00,red,west,Goa,kharif,sprinkler,groundnut
SF-00001,97.80,51.40,71.30,23.10,75.70,6.30,1977.50,69.90,2.14,8.00,530.00,silty_loam,east,Jharkhand,perennial,flood,rice
SF-01320,28.00,48.60,33.20,28.70,52.40,6.80,901.20,36.50,1.17,10.00,880.00,loam,central,Madhya Pradesh,zaid,drip,mungbean
SF-01102,36.80,48.40,36.60,22.00,37.80,7.70,448.30,16.40,2.25,9.10,616.00,silty_loam,hill,Sikkim,rabi,sprinkler,lentil
SF-01109,29.40,44.00,37.40,15.20,55.40,7.10,498.20,26.50,1.48,8.20,574.00,sandy_loam,central,Madhya Pradesh,rabi,rainfed,lentil
SF-00083,112.40,41.80,69.10,24.60,78.40,6.70,2242.60,79.30,2.39,6.80,360.00,alluvial,east,Odisha,kharif,canal,rice
SF-01235,40.20,43.10,37.50,36.10,59.30,6.70,655.30,31.10,1.77,10.10,584.00,loam,south,Tamil Nadu,zaid,rainfed,mungbean
SF-00677,95.00,40.00,57.50,27.60,88.70,6.30,1880.90,67.90,3.22,9.20,111.00,clay,east,West Bengal,kharif,rainfed,jute
SF-01396,33.50,39.70,41.70,27.10,70.60,7.10,764.40,28.30,1.27,9.00,220.00,loam,south,Andhra Pradesh,kharif,drip,blackgram
SF-01047,41.60,49.20,47.80,25.60,68.20,6.90,681.60,34.80,2.13,8.40,1189.00,red,west,Maharashtra,rabi,drip,kidneybeans
SF-00771,35.70,48.20,46.10,30.90,51.50,7.50,441.20,29.30,1.99,10.00,654.00,black,west,Rajasthan,rabi,rainfed,chickpea
SF-01279,31.40,51.80,32.30,27.10,66.20,6.70,552.10,20.10,2.23,9.70,743.00,sandy_loam,central,Chhattisgarh,kharif,rainfed,mungbean
SF-01384,33.50,39.90,42.20,22.70,64.00,7.20,552.40,30.70,1.80,10.80,388.00,sandy_loam,east,West Bengal,kharif,drip,blackgram
SF-01522,42.00,52.40,46.70,27.40,58.40,6.50,772.80,31.10,2.17,9.70,339.00,loam,plateau,Chhattisgarh,kharif,drip,groundnut
SF-01432,34.00,35.70,56.10,25.80,82.50,6.90,741.40,33.40,2.74,8.10,545.00,sandy_loam,coastal,Odisha,kharif,rainfed,blackgram
SF-00405,118.00,57.90,67.30,35.80,75.00,7.30,1987.60,61.90,2.63,9.50,464.00,alluvial,coastal,Andhra Pradesh,kharif,drip,sugarcane
SF-01661,108.60,69.00,83.90,28.00,90.00,6.30,1998.80,62.80,3.19,10.60,467.00,black,east,Odisha,perennial,flood,banana
SF-01392,42.00,46.60,41.70,22.60,65.10,6.80,611.40,35.90,2.30,9.20,651.00,black,south,Tamil Nadu,kharif,drip,blackgram
SF-01285,38.40,44.60,57.60,26.90,52.30,6.20,489.00,30.30,1.68,9.90,494.00,sandy_loam,south,Telangana,kharif,drip,mungbean
SF-00105,118.60,45.80,60.60,26.80,79.50,6.50,2108.60,74.10,2.50,7.80,330.00,silty_loam,coastal,Tamil Nadu,perennial,canal,rice
SF-00689,92.10,52.30,56.70,29.70,82.60,6.60,1688.40,60.20,2.22,8.60,507.00,alluvial,east,Bihar,kharif,flood,jute
SF-01581,111.80,61.10,100.60,30.10,88.00,6.40,1856.40,59.70,2.96,9.00,301.00,loam,east,Odisha,perennial,flood,banana
SF-00827,26.80,50.90,53.60,12.30,47.00,7.00,631.80,26.80,1.38,9.20,989.00,black,west,Maharashtra,rabi,rainfed,chickpea
SF-00063,103.90,43.60,54.10,27.20,89.90,6.80,1973.00,81.90,2.51,8.60,384.00,alluvial,south,Andhra Pradesh,kharif,canal,rice
SF-00853,51.10,46.90,55.30,34.30,57.50,6.50,708.20,37.30,2.59,8.90,348.00,loam,central,Chhattisgarh,kharif,drip,pigeonpea
SF-01857,64.10,29.10,64.90,14.30,65.50,5.80,1193.10,51.60,3.46,7.40,3108.00,sandy_loam,hill,Himachal Pradesh,perennial,sprinkler,apple
SF-00224,97.40,50.80,55.60,19.10,63.60,6.50,728.60,31.00,1.16,8.20,503.00,alluvial,north,Haryana,rabi,canal,wheat
SF-00146,87.90,38.30,43.20,17.30,51.10,6.10,610.50,23.10,1.75,8.90,546.00,alluvial,north,Uttar Pradesh,rabi,canal,wheat
SF-01089,46.50,42.70,44.40,19.60,45.90,7.30,488.50,22.00,1.53,8.50,714.00,loam,hill,Sikkim,rabi,sprinkler,lentil
SF-00374,118.70,47.40,80.40,33.20,69.80,6.70,1344.50,67.00,3.38,10.10,52.00,loam,south,Andhra Pradesh,perennial,canal,sugarcane
SF-01365,47.30,43.90,57.00,34.00,89.30,7.30,995.20,34.20,2.08,9.70,500.00,black,east,Odisha,kharif,rainfed,blackgram
SF-01143,35.10,54.00,41.30,11.70,49.10,7.20,409.30,27.70,1.73,8.10,411.00,sandy_loam,north,Haryana,rabi,sprinkler,lentil
SF-01756,109.00,47.90,89.90,19.90,66.20,6.30,700.80,36.30,2.09,7.90,1167.00,sandy_loam,north,Haryana,rabi,drip,potato
SF-01895,54.70,38.70,77.30,12.20,65.10,6.00,1312.60,45.50,2.85,7.50,2010.00,loam,hill,Uttarakhand,perennial,sprinkler,apple
SF-01541,47.00,43.10,50.50,22.90,60.40,6.50,836.50,19.20,1.40,9.80,352.00,red,plateau,Jharkhand,kharif,drip,groundnut
SF-01662,102.90,59.10,104.60,27.60,82.90,6.40,1701.40,66.10,2.59,8.90,807.00,alluvial,coastal,Goa,perennial,drip,banana
SF-00010,109.60,54.60,70.30,28.90,90.10,5.90,1903.40,64.20,2.34,6.60,506.00,alluvial,south,Tamil Nadu,kharif,canal,rice
SF-00450,130.90,49.80,74.20,28.30,74.70,7.20,1800.90,57.50,2.45,9.50,187.00,loam,south,Tamil Nadu,kharif,canal,sugarcane
SF-00709,92.80,39.10,56.10,28.70,81.80,6.80,2074.70,66.20,3.21,8.80,294.00,clay,east,West Bengal,kharif,flood,jute
SF-00256,88.20,40.80,52.90,20.50,51.70,6.40,848.80,36.20,2.41,9.30,359.00,loam,west,Goa,kharif,canal,maize
SF-00883,37.00,51.10,49.50,27.80,59.90,6.50,816.20,27.40,1.53,9.20,275.00,loam,plateau,Maharashtra,kharif,drip,pigeonpea
SF-00390,131.80,48.40,64.00,26.40,63.20,6.40,2054.10,73.90,2.91,9.90,369.00,alluvial,west,Goa,perennial,canal,sugarcane
SF-00909,41.50,41.60,41.80,22.00,56.10,7.20,924.60,36.50,2.25,9.80,892.00,red,west,Gujarat,kharif,rainfed,pigeonpea
SF-00925,48.70,45.80,41.70,29.90,48.30,7.30,892.80,20.50,2.06,9.20,384.00,black,west,Goa,kharif,drip,pigeonpea
SF-01640,106.90,55.70,116.80,32.40,78.80,6.30,1866.90,55.10,3.18,10.40,617.00,alluvial,coastal,Goa,perennial,flood,banana
SF-01742,76.30,48.00,98.50,16.10,70.00,6.20,765.70,38.30,2.93,8.60,1709.00,silty_loam,north,Uttarakhand,rabi,sprinkler,potato
SF-00461,103.20,45.00,68.40,36.50,81.30,7.00,1733.90,58.20,2.14,10.70,542.00,alluvial,west,Maharashtra,perennial,drip,sugarcane
SF-01217,34.90,43.00,34.70,23.00,50.30,7.30,423.40,38.70,1.49,10.20,41.00,loam,central,Madhya Pradesh,zaid,rainfed,mungbean
SF-01169,29.60,40.20,35.10,22.40,45.40,6.10,340.00,28.90,1.67,8.40,1116.00,loam,north,Uttarakhand,rabi,rainfed,lentil
SF-00959,52.20,52.50,61.50,28.90,79.70,6.70,1165.50,33.20,2.45,9.30,676.00,red,south,Andhra Pradesh,kharif,drip,pigeonpea
SF-00502,78.90,28.10,76.40,35.10,32.80,7.00,712.70,31.10,1.62,11.00,477.00,black,south,Kerala,kharif,sprinkler,cotton
SF-00740,42.00,43.70,49.10,12.20,57.50,6.40,433.10,25.00,1.89,9.30,980.00,loam,west,Gujarat,rabi,sprinkler,chickpea
SF-01777,70.90,61.20,90.90,18.40,71.90,5.50,764.40,37.50,2.67,6.90,1683.00,sandy_loam,north,Jammu and Kashmir,rabi,sprinkler,potato
SF-00869,32.70,39.80,51.00,32.40,64.60,6.60,1091.20,24.40,2.09,9.80,316.00,black,central,Chhattisgarh,kharif,drip,pigeonpea
SF-00732,31.80,44.40,51.40,20.00,47.00,7.00,542.10,28.30,1.40,8.70,839.00,loam,north,Himachal Pradesh,rabi,sprinkler,chickpea
SF-00540,66.30,40.70,70.10,28.40,65.60,7.40,858.10,33.80,1.79,9.70,481.00,red,central,Chhattisgarh,kharif,sprinkler,cotton
SF-00698,84.00,43.80,52.00,28.40,92.50,6.60,2072.50,64.10,3.06,6.50,285.00,alluvial,east,Bihar,kharif,rainfed,jute
SF-01337,43.20,60.50,40.50,30.00,67.50,6.90,729.80,21.30,1.93,10.10,341.00,loam,coastal,Andhra Pradesh,kharif,drip,blackgram
SF-01321,39.80,55.00,41.10,30.80,61.40,6.90,439.70,27.60,2.00,9.30,229.00,black,coastal,Kerala,kharif,rainfed,blackgram
SF-01146,37.90,49.20,33.50,16.90,42.40,7.00,358.80,30.30,1.99,9.20,1079.00,silty_loam,hill,Sikkim,rabi,rainfed,lentil
SF-01032,41.30,47.30,49.40,21.20,70.30,6.80,629.70,30.60,2.35,8.60,750.00,sandy_loam,central,Madhya Pradesh,rabi,sprinkler,kidneybeans
SF-00373,111.00,44.00,74.90,22.70,79.40,6.50,1892.70,56.70,2.56,9.40,420.00,loam,coastal,Tamil Nadu,perennial,canal,sugarcane
SF-00668,100.10,39.80,75.70,29.90,87.20,7.30,2028.40,69.40,2.21,8.40,133.00,silty_loam,coastal,Goa,kharif,rainfed,jute
SF-01469,45.60,39.70,62.40,25.60,57.50,7.10,987.40,25.80,1.94,10.70,343.00,sandy_loam,south,Tamil Nadu,zaid,drip,groundnut
SF-00358,61.70,37.60,55.00,22.70,69.10,6.90,843.00,38.30,2.16,9.40,580.00,loam,north,Haryana,zaid,sprinkler,maize
SF-00968,44.40,44.50,52.00,19.30,74.30,7.40,643.90,40.80,1.67,7.70,693.00,sandy_loam,central,Madhya Pradesh,rabi,drip,kidneybeans
SF-00784,42.00,45.20,41.40,25.20,50.60,7.60,533.50,24.90,1.64,10.00,891.00,sandy_loam,north,Jammu and Kashmir,rabi,rainfed,chickpea
SF-00736,42.40,56.70,55.10,22.60,70.10,6.90,533.20,23.20,2.05,9.50,1030.00,black,west,Goa,rabi,sprinkler,chickpea
SF-01036,37.50,38.10,56.80,18.00,58.80,6.60,763.00,27.50,1.97,8.60,1163.00,red,central,Chhattisgarh,rabi,sprinkler,kidneybeans
SF-00971,48.80,39.30,47.20,19.00,61.60,6.80,584.70,22.40,1.69,8.90,839.00,sandy_loam,north,Punjab,kharif,drip,kidneybeans
SF-01468,46.00,45.70,59.50,24.50,54.80,6.70,856.20,20.20,1.93,10.00,286.00,loam,plateau,Chhattisgarh,kharif,sprinkler,groundnut
SF-01430,36.50,49.30,50.00,27.00,60.70,6.90,779.80,38.90,1.77,9.10,658.00,loam,east,Odisha,kharif,drip,blackgram
SF-01467,28.60,49.80,60.50,26.30,56.90,7.00,937.90,30.90,1.89,10.30,14.00,loam,south,Andhra Pradesh,kharif,drip,groundnut
SF-01434,43.40,54.80,48.40,25.70,67.20,6.90,821.00,32.10,1.81,10.50,277.00,black,south,Andhra Pradesh,kharif,rainfed,blackgram
SF-01630,129.50,84.30,98.40,28.20,80.90,5.60,2188.00,57.80,3.36,10.20,247.00,black,coastal,Tamil Nadu,perennial,drip,banana
SF-01652,105.10,55.00,105.50,27.50,82.60,6.10,1770.80,56.80,3.36,9.70,524.00,loam,east,Assam,perennial,flood,banana
SF-00886,44.20,33.50,56.00,28.00,63.50,7.60,796.90,18.00,1.65,9.80,506.00,black,west,Goa,kharif,rainfed,pigeonpea
SF-00080,103.20,53.40,56.50,27.80,76.90,6.40,2381.20,69.50,2.42,6.80,362.00,clay,east,Assam,kharif,flood,rice
SF-01173,35.70,40.10,32.90,17.20,44.20,6.80,437.50,28.30,1.49,7.90,757.00,loam,east,Odisha,rabi,sprinkler,lentil
SF-00815,38.30,55.80,40.70,21.60,56.60,7.90,534.70,21.00,1.50,9.20,647.00,black,north,Himachal Pradesh,rabi,rainfed,chickpea
SF-01232,23.30,42.80,36.30,35.20,57.60,6.80,715.80,24.20,1.59,9.80,518.00,red,plateau,Telangana,zaid,drip,mungbean
SF-00672,99.80,40.50,50.50,33.30,84.90,7.20,2392.00,66.70,2.47,9.40,563.00,alluvial,coastal,Tamil Nadu,kharif,rainfed,jute
SF-01475,31.50,42.40,49.90,28.10,54.30,6.30,769.40,20.00,1.31,11.70,341.00,loam,plateau,Telangana,zaid,drip,groundnut
SF-00058,90.80,47.90,57.30,24.80,91.30,6.80,2361.50,71.60,3.06,7.50,434.00,silty_loam,east,Jharkhand,kharif,flood,rice
SF-00134,69.60,37.40,57.50,20.50,63.30,6.30,681.40,37.80,1.45,9.50,880.00,silty_loam,central,Madhya Pradesh,rabi,sprinkler,wheat
SF-01141,32.10,48.70,44.90,14.50,53.50,7.00,336.30,20.90,1.55,9.10,1050.00,sandy_loam,north,Jammu and Kashmir,rabi,sprinkler,lentil
SF-00934,47.20,56.80,46.90,29.20,60.20,6.90,879.30,26.40,2.11,9.30,311.00,black,west,Rajasthan,kharif,drip,pigeonpea
SF-01621,107.30,65.00,95.60,31.90,89.10,5.70,1472.10,72.70,3.39,8.70,156.00,alluvial,coastal,Odisha,kharif,flood,banana
SF-00824,32.30,34.80,45.80,17.90,56.60,7.50,441.00,23.10,1.68,10.40,394.00,sandy_loam,central,Chhattisgarh,rabi,sprinkler,chickpea
SF-01215,34.00,48.80,39.50,27.30,46.60,6.90,712.40,26.80,1.72,9.30,868.00,red,west,Goa,kharif,drip,mungbean
SF-00505,66.10,35.80,67.90,25.70,65.20,6.40,1077.40,27.20,1.75,10.20,428.00,red,west,Rajasthan,kharif,sprinkler,cotton
SF-01705,89.10,50.80,107.60,21.00,71.20,5.10,677.90,41.60,2.02,7.60,1588.00,sandy_loam,north,Haryana,rabi,drip,potato
SF-00348,97.30,51.80,61.20,25.10,62.10,6.80,833.10,41.20,1.85,10.30,315.00,sandy_loam,central,Chhattisgarh,kharif,canal,maize
SF-00387,111.60,47.10,67.70,34.60,78.00,7.20,1865.90,60.50,2.32,10.00,452.00,black,central,Chhattisgarh,perennial,drip,sugarcane
SF-01025,40.80,43.90,37.80,21.80,59.30,6.70,666.70,35.30,1.62,8.30,677.00,red,central,Madhya Pradesh,kharif,sprinkler,kidneybeans
SF-00895,45.90,46.10,42.50,30.30,59.30,7.10,750.40,29.30,2.37,10.10,334.00,red,west,Gujarat,kharif,rainfed,pigeonpea
SF-00829,33.40,52.60,41.90,19.20,57.40,6.80,500.00,28.00,1.49,10.20,618.00,loam,north,Punjab,rabi,sprinkler,chickpea
SF-01817,56.80,35.30,54.80,19.80,59.50,6.10,1091.90,49.40,2.81,8.10,1883.00,silty_loam,north,Haryana,perennial,drip,apple
SF-00476,105.40,52.60,59.60,28.10,75.60,6.60,1870.00,76.00,2.61,9.60,640.00,black,south,Tamil Nadu,kharif,flood,sugarcane
SF-01415,34.20,38.80,48.00,31.80,76.00,6.80,808.40,36.40,2.05,9.60,520.00,black,coastal,Tamil Nadu,kharif,rainfed,blackgram
SF-01341,36.00,52.90,44.50,28.70,57.00,6.80,718.60,27.20,1.93,9.80,499.00,sandy_loam,south,Andhra Pradesh,kharif,rainfed,blackgram
SF-00653,91.60,41.80,32.80,29.10,85.10,7.10,2504.50,68.80,2.94,7.80,462.00,clay,east,Bihar,kharif,rainfed,jute
SF-00173,105.10,34.30,55.80,20.30,63.80,6.70,771.30,37.30,2.86,9.00,652.00,silty_loam,plateau,Telangana,rabi,canal,wheat
SF-01150,36.20,52.60,24.10,20.90,52.80,6.40,477.80,25.70,1.87,9.10,884.00,loam,north,Punjab,rabi,sprinkler,lentil
SF-00039,106.70,51.60,65.70,29.70,78.90,6.50,2423.30,63.90,2.13,8.30,368.00,clay,coastal,Odisha,kharif,canal,rice
SF-00714,92.60,34.30,72.70,25.80,80.70,6.90,1991.20,60.50,3.37,7.90,321.00,silty_loam,coastal,Goa,kharif,rainfed,jute
SF-00091,102.90,46.50,55.80,21.40,75.30,5.70,1534.40,62.50,3.05,7.50,615.00,clay,coastal,Andhra Pradesh,perennial,flood,rice
SF-01858,62.00,52.60,69.00,16.50,68.20,5.90,919.00,43.30,3.75,7.60,2022.00,sandy_loam,hill,Uttarakhand,perennial,sprinkler,apple
SF-01206,36.90,45.60,53.30,29.10,60.80,6.40,879.80,36.50,2.31,10.90,232.00,red,south,Karnataka,kharif,drip,mungbean
SF-00876,49.90,41.30,56.10,28.50,70.90,6.70,923.60,29.60,2.02,8.90,620.00,red,south,Tamil Nadu,kharif,rainfed,pigeonpea
SF-01405,28.50,44.90,35.50,31.50,75.70,6.50,719.70,33.80,2.30,8.50,40.00,sandy_loam,coastal,Kerala,kharif,rainfed,blackgram
SF-01094,28.60,46.80,27.10,16.20,59.60,6.60,323.60,24.40,1.64,8.10,379.00,sandy_loam,hill,Jammu and Kashmir,rabi,sprinkler,lentil
SF-01156,39.40,55.10,48.50,15.70,39.10,7.00,426.10,31.50,1.82,8.50,773.00,sandy_loam,east,Bihar,rabi,rainfed,lentil
SF-01308,37.40,43.00,49.90,28.60,62.20,6.70,675.00,35.90,1.79,9.00,338.00,sandy_loam,central,Chhattisgarh,kharif,drip,mungbean
SF-01879,71.00,37.00,80.90,10.50,77.00,5.90,726.30,45.30,3.89,8.00,2536.00,loam,north,Uttar Pradesh,rabi,sprinkler,apple
SF-00500,66.20,30.50,60.60,27.50,50.20,7.10,941.90,36.20,1.92,10.30,382.00,red,central,Madhya Pradesh,kharif,drip,cotton
SF-00339,89.10,41.30,54.70,26.30,64.20,6.70,756.50,50.60,1.85,9.80,520.00,sandy_loam,central,Madhya Pradesh,zaid,sprinkler,maize
SF-01189,30.20,58.20,35.70,16.00,42.40,6.70,522.60,27.00,2.07,7.70,955.00,silty_loam,hill,Arunachal Pradesh,rabi,sprinkler,lentil
SF-00029,122.50,45.10,63.50,31.30,74.20,5.90,1683.00,65.00,2.68,7.80,446.00,alluvial,east,Bihar,kharif,flood,rice
SF-01218,36.20,42.90,28.30,23.40,72.60,6.60,691.00,34.00,1.34,9.80,413.00,sandy_loam,south,Telangana,kharif,rainfed,mungbean
SF-01270,32.30,42.30,50.80,26.20,70.80,6.40,664.80,31.10,1.90,9.70,650.00,sandy_loam,plateau,Chhattisgarh,zaid,rainfed,mungbean
